sale_id,date,month,month_name,day_of_week,is_weekend,is_festival_month,festival_name,temperature_celsius,locality,store_type,brand,chocolate_type,unit_price_inr,discount_percent,price_after_discount,quantity_sold,total_revenue_inr,customer_segment,purchase_occasion,payment_mode,customer_satisfaction
SAL01130,2024-01-23,1,January,Tuesday,0,1,Sankranti,27.6,Cantonment,Sweet Shop,5 Star,Caramel,10,10,9.0,7,63.0,Homemaker,Regular Purchase,Cash,1
SAL01131,2024-07-14,7,July,Sunday,1,0,None,29.8,Vijayanagar Colony,Kirana Store,Perk,Wafer,5,20,4.0,6,24.0,Working Professional,Office Treat,UPI,4
SAL01132,2024-07-24,7,July,Wednesday,0,0,None,29.2,Santhepet,Medical + General,Munch,Wafer,20,0,20.0,6,120.0,Homemaker,Birthday,Card,4
SAL01133,2024-01-06,1,January,Saturday,1,1,Sankranti,25.7,Ballari Camp,Sweet Shop,Perk,Wafer,5,0,5.0,12,60.0,Business Owner,Festival,UPI,2
SAL01134,2024-12-19,12,December,Thursday,0,1,Christmas,23.9,Kuvempu Nagar,Kirana Store,KitKat,Wafer,10,0,10.0,9,90.0,Business Owner,Regular Purchase,Card,5
SAL01135,2024-12-21,12,December,Saturday,1,1,Christmas,24.6,Jaganatha Pura,Bakery,Perk,Wafer,20,10,18.0,6,108.0,Homemaker,Regular Purchase,UPI,3
SAL01136,2024-09-22,9,September,Sunday,1,1,Ganesh Chaturthi,32.0,Bellary Fort Area,Sweet Shop,KitKat,Wafer,10,0,10.0,7,70.0,Working Professional,Regular Purchase,UPI,4
SAL01137,2024-08-12,8,August,Monday,0,1,Friendship Day,31.0,Bellary Fort Area,Medical + General,Dairy Milk,Milk,20,0,20.0,4,80.0,Working Professional,Office Treat,Card,5
SAL01138,2024-05-08,5,May,Wednesday,0,0,None,41.7,Navalagund Circle,Sweet Shop,Munch,Wafer,20,0,20.0,2,40.0,Student,Birthday,Cash,2
SAL01139,2024-04-04,4,April,Thursday,0,1,Ugadi,37.5,Navalagund Circle,Petrol Bunk Shop,Temptation,Milk,80,10,72.0,7,504.0,Business Owner,Regular Purchase,UPI,3
SAL01140,2024-06-11,6,June,Tuesday,0,0,None,33.2,Kuvempu Nagar,Kirana Store,Bournville,Dark,180,15,153.0,5,765.0,Tourist,Regular Purchase,Card,4
SAL01141,2024-03-14,3,March,Thursday,0,0,None,34.6,Kuvempu Nagar,Supermarket,Dairy Milk,Milk,80,20,64.0,3,192.0,Student,Self Reward,Cash,2
SAL01142,2024-04-24,4,April,Wednesday,0,1,Ugadi,38.0,Gandhi Nagar,Medical + General,Éclairs,Toffee,1,0,1.0,12,12.0,Student,Office Treat,Cash,4
SAL01143,2024-05-01,5,May,Wednesday,0,0,None,40.7,Shivaji Nagar,Bakery,Milkybar,White,40,10,36.0,3,108.0,Business Owner,Birthday,Card,3
SAL01144,2024-05-26,5,May,Sunday,1,0,None,40.5,Santhepet,Sweet Shop,Perk,Wafer,5,0,5.0,2,10.0,Homemaker,Office Treat,Cash,4
SAL01145,2024-12-29,12,December,Sunday,1,1,Christmas,26.5,Kudligi Road,Sweet Shop,5 Star,Caramel,40,5,38.0,23,874.0,Homemaker,Gifting,UPI,4
SAL01146,2024-06-21,6,June,Friday,0,0,None,34.3,Ballari Camp,Supermarket,Éclairs,Toffee,1,5,0.95,9,8.55,Working Professional,Gifting,Cash,5
SAL01147,2024-07-28,7,July,Sunday,1,0,None,30.5,Hospet Road,Supermarket,Bournville,Dark,50,0,50.0,10,500.0,Business Owner,Regular Purchase,Cash,4
SAL01148,2024-04-12,4,April,Friday,0,1,Ugadi,35.9,Jaganatha Pura,Supermarket,Bournville,Dark,180,10,162.0,14,2268.0,Business Owner,Gifting,UPI,3
SAL01149,2024-12-14,12,December,Saturday,1,1,Christmas,25.3,Santhepet,Petrol Bunk Shop,Bournville,Dark,180,20,144.0,16,2304.0,Working Professional,Gifting,UPI,3
SAL01150,2024-11-09,11,November,Saturday,1,1,Diwali,27.1,Kuvempu Nagar,Kirana Store,KitKat,Wafer,10,20,8.0,13,104.0,Student,Regular Purchase,Cash,3
SAL01151,2024-07-01,7,July,Monday,0,0,None,29.8,Santhepet,Supermarket,Perk,Wafer,5,5,4.75,5,23.75,Homemaker,Self Reward,Card,4
SAL01152,2024-05-28,5,May,Tuesday,0,0,None,39.2,Jaganatha Pura,Supermarket,5 Star,Caramel,10,0,10.0,5,50.0,Business Owner,Regular Purchase,Cash,4
SAL01153,2024-08-28,8,August,Wednesday,0,1,Friendship Day,30.8,Hospet Road,Petrol Bunk Shop,Munch,Wafer,5,0,5.0,8,40.0,Working Professional,Birthday,UPI,4
SAL01154,2024-09-01,9,September,Sunday,1,1,Ganesh Chaturthi,28.7,Gandhi Nagar,Medical + General,Milkybar,White,20,15,17.0,10,170.0,Tourist,Self Reward,Cash,4
SAL01155,2024-06-22,6,June,Saturday,1,0,None,37.0,Navalagund Circle,Kirana Store,5 Star,Caramel,10,20,8.0,2,16.0,Tourist,Festival,UPI,5
SAL01156,2024-06-13,6,June,Thursday,0,0,None,34.2,Cantonment,Bakery,Amul Dark,Dark,99,0,99.0,7,693.0,Student,Self Reward,Card,5
SAL01157,2024-04-08,4,April,Monday,0,1,Ugadi,37.1,Jaganatha Pura,Kirana Store,Temptation,Milk,120,0,120.0,8,960.0,Working Professional,Regular Purchase,UPI,5
SAL01158,2024-06-21,6,June,Friday,0,0,None,33.2,Vijayanagar Colony,Petrol Bunk Shop,Temptation,Milk,80,20,64.0,1,64.0,Homemaker,Self Reward,Cash,1
SAL01159,2024-10-20,10,October,Sunday,1,1,Dasara,27.1,Ballari Camp,Supermarket,Temptation,Milk,120,0,120.0,13,1560.0,Business Owner,Regular Purchase,Cash,5
SAL01160,2024-08-05,8,August,Monday,0,1,Friendship Day,29.6,Navalagund Circle,Supermarket,Milkybar,White,40,0,40.0,8,320.0,Homemaker,Self Reward,Cash,5
SAL01161,2024-12-09,12,December,Monday,0,1,Christmas,23.3,Kuvempu Nagar,Bakery,Éclairs,Toffee,1,0,1.0,10,10.0,Student,Gifting,Cash,3
SAL01162,2024-05-01,5,May,Wednesday,0,0,None,41.1,Cantonment,Kirana Store,Dairy Milk,Milk,40,15,34.0,3,102.0,Tourist,Regular Purchase,Card,5
SAL01163,2024-02-24,2,February,Saturday,1,0,None,29.5,Gandhi Nagar,Petrol Bunk Shop,5 Star,Caramel,10,5,9.5,9,85.5,Student,Gifting,UPI,3
SAL01164,2024-02-10,2,February,Saturday,1,0,None,28.5,Kuvempu Nagar,Medical + General,Munch,Wafer,10,5,9.5,7,66.5,Working Professional,Office Treat,Card,5
SAL01165,2024-10-30,10,October,Wednesday,0,1,Dasara,30.5,Gandhi Nagar,Sweet Shop,5 Star,Caramel,40,0,40.0,6,240.0,Student,Regular Purchase,Cash,4
SAL01166,2024-04-06,4,April,Saturday,1,1,Ugadi,37.8,Vijayanagar Colony,Kirana Store,Munch,Wafer,5,10,4.5,17,76.5,Homemaker,Gifting,Card,3
SAL01167,2024-05-08,5,May,Wednesday,0,0,None,41.3,Vijayanagar Colony,Supermarket,Éclairs,Toffee,1,0,1.0,1,1.0,Homemaker,Festival,Cash,4
SAL01168,2024-01-31,1,January,Wednesday,0,1,Sankranti,26.5,Ballari Camp,Kirana Store,Temptation,Milk,80,15,68.0,14,952.0,Student,Festival,Cash,4
SAL01169,2024-02-03,2,February,Saturday,1,0,None,29.3,Vijayanagar Colony,Bakery,Temptation,Milk,120,0,120.0,8,960.0,Business Owner,Festival,Cash,5
SAL01170,2024-04-07,4,April,Sunday,1,1,Ugadi,35.9,Santhepet,Kirana Store,Milkybar,White,20,20,16.0,15,240.0,Business Owner,Birthday,UPI,4
SAL01171,2024-03-13,3,March,Wednesday,0,0,None,34.0,Ballari Camp,Sweet Shop,Dairy Milk,Milk,20,0,20.0,4,80.0,Homemaker,Birthday,Cash,4
SAL01172,2024-12-04,12,December,Wednesday,0,1,Christmas,26.6,Santhepet,Medical + General,5 Star,Caramel,10,0,10.0,11,110.0,Student,Regular Purchase,Card,3
SAL01173,2024-09-11,9,September,Wednesday,0,1,Ganesh Chaturthi,29.6,Hospet Road,Medical + General,Perk,Wafer,5,5,4.75,14,66.5,Working Professional,Birthday,UPI,5
SAL01174,2024-03-22,3,March,Friday,0,0,None,32.9,Kuvempu Nagar,Kirana Store,Milkybar,White,10,0,10.0,7,70.0,Student,Festival,UPI,4
SAL01175,2024-09-10,9,September,Tuesday,0,1,Ganesh Chaturthi,31.2,Ballari Camp,Sweet Shop,Dairy Milk,Milk,40,10,36.0,12,432.0,Working Professional,Festival,Cash,4
SAL01176,2024-09-28,9,September,Saturday,1,1,Ganesh Chaturthi,29.1,Vijayanagar Colony,Bakery,5 Star,Caramel,20,5,19.0,6,114.0,Tourist,Birthday,UPI,3
SAL01177,2024-06-16,6,June,Sunday,1,0,None,35.8,Navalagund Circle,Petrol Bunk Shop,Temptation,Milk,120,0,120.0,7,840.0,Tourist,Festival,Card,5
SAL01178,2024-10-20,10,October,Sunday,1,1,Dasara,30.9,Kudligi Road,Petrol Bunk Shop,Amul Dark,Dark,55,10,49.5,12,594.0,Working Professional,Birthday,Cash,4
SAL01179,2024-03-16,3,March,Saturday,1,0,None,33.5,Cantonment,Medical + General,Temptation,Milk,120,5,114.0,6,684.0,Tourist,Office Treat,UPI,5
SAL01180,2024-05-21,5,May,Tuesday,0,0,None,40.8,Navalagund Circle,Kirana Store,Temptation,Milk,80,0,80.0,2,160.0,Working Professional,Office Treat,Cash,4
SAL01181,2024-03-15,3,March,Friday,0,0,None,34.1,Navalagund Circle,Sweet Shop,Milkybar,White,40,15,34.0,7,238.0,Tourist,Gifting,Cash,5
SAL01182,2024-04-09,4,April,Tuesday,0,1,Ugadi,37.1,Jaganatha Pura,Bakery,Munch,Wafer,10,0,10.0,4,40.0,Business Owner,Office Treat,UPI,3
SAL01183,2024-01-15,1,January,Monday,0,1,Sankranti,26.6,Ballari Camp,Kirana Store,Milkybar,White,20,10,18.0,10,180.0,Working Professional,Birthday,UPI,5
SAL01184,2024-02-25,2,February,Sunday,1,0,None,30.7,Bellary Fort Area,Bakery,Munch,Wafer,20,0,20.0,4,80.0,Tourist,Birthday,Cash,2
SAL01185,2024-06-16,6,June,Sunday,1,0,None,35.2,Navalagund Circle,Supermarket,Milkybar,White,40,15,34.0,6,204.0,Business Owner,Self Reward,Card,4
SAL01186,2024-06-16,6,June,Sunday,1,0,None,35.5,Gandhi Nagar,Petrol Bunk Shop,Perk,Wafer,10,15,8.5,3,25.5,Tourist,Self Reward,UPI,4
SAL01187,2024-02-04,2,February,Sunday,1,0,None,27.6,Cantonment,Medical + General,5 Star,Caramel,40,0,40.0,6,240.0,Working Professional,Regular Purchase,UPI,4
SAL01188,2024-02-05,2,February,Monday,0,0,None,29.0,Jaganatha Pura,Kirana Store,Éclairs,Toffee,5,20,4.0,1,4.0,Business Owner,Office Treat,UPI,4
SAL01189,2024-02-29,2,February,Thursday,0,0,None,30.1,Hospet Road,Supermarket,Munch,Wafer,5,5,4.75,1,4.75,Tourist,Regular Purchase,Cash,1
SAL01190,2024-04-29,4,April,Monday,0,1,Ugadi,38.8,Santhepet,Medical + General,Milkybar,White,20,5,19.0,5,95.0,Business Owner,Office Treat,Cash,4
SAL01191,2024-12-22,12,December,Sunday,1,1,Christmas,24.7,Cantonment,Kirana Store,Munch,Wafer,20,15,17.0,14,238.0,Student,Gifting,Cash,4
SAL01192,2024-07-07,7,July,Sunday,1,0,None,31.0,Santhepet,Sweet Shop,Munch,Wafer,5,10,4.5,8,36.0,Tourist,Regular Purchase,Card,4
SAL01193,2024-03-22,3,March,Friday,0,0,None,34.3,Shivaji Nagar,Bakery,Milkybar,White,10,15,8.5,3,25.5,Homemaker,Festival,Card,4
SAL01194,2024-08-16,8,August,Friday,0,1,Friendship Day,30.4,Kuvempu Nagar,Petrol Bunk Shop,Éclairs,Toffee,5,15,4.25,11,46.75,Working Professional,Gifting,UPI,3
SAL01195,2024-10-18,10,October,Friday,0,1,Dasara,29.9,Hospet Road,Petrol Bunk Shop,Munch,Wafer,20,10,18.0,6,108.0,Homemaker,Festival,Card,3
SAL01196,2024-01-13,1,January,Saturday,1,1,Sankranti,25.2,Kudligi Road,Supermarket,Milkybar,White,10,5,9.5,15,142.5,Business Owner,Office Treat,Cash,5
SAL01197,2024-09-08,9,September,Sunday,1,1,Ganesh Chaturthi,29.9,Shivaji Nagar,Bakery,Munch,Wafer,5,20,4.0,9,36.0,Tourist,Regular Purchase,Cash,5
SAL01198,2024-01-01,1,January,Monday,0,1,Sankranti,25.2,Ballari Camp,Petrol Bunk Shop,Amul Dark,Dark,55,5,52.25,6,313.5,Student,Regular Purchase,Card,2
SAL01199,2024-08-01,8,August,Thursday,0,1,Friendship Day,30.6,Hospet Road,Kirana Store,KitKat,Wafer,20,0,20.0,12,240.0,Working Professional,Festival,Cash,5
SAL01200,2024-08-31,8,August,Saturday,1,1,Friendship Day,28.7,Cantonment,Kirana Store,Munch,Wafer,10,15,8.5,10,85.0,Tourist,Office Treat,Cash,4
SAL01201,2024-12-20,12,December,Friday,0,1,Christmas,23.6,Cantonment,Sweet Shop,Bournville,Dark,50,5,47.5,14,665.0,Student,Birthday,UPI,5
SAL01202,2024-10-22,10,October,Tuesday,0,1,Dasara,30.6,Kuvempu Nagar,Kirana Store,Perk,Wafer,20,0,20.0,8,160.0,Homemaker,Office Treat,Card,5
SAL01203,2024-04-06,4,April,Saturday,1,1,Ugadi,35.9,Bellary Fort Area,Kirana Store,Dairy Milk,Milk,80,0,80.0,12,960.0,Tourist,Office Treat,Card,2
SAL01204,2024-07-07,7,July,Sunday,1,0,None,30.8,Bellary Fort Area,Medical + General,5 Star,Caramel,20,0,20.0,8,160.0,Homemaker,Office Treat,Card,4
SAL01205,2024-10-24,10,October,Thursday,0,1,Dasara,28.6,Bellary Fort Area,Bakery,Perk,Wafer,5,5,4.75,11,52.25,Business Owner,Office Treat,Cash,4
SAL01206,2024-03-11,3,March,Monday,0,0,None,32.3,Navalagund Circle,Petrol Bunk Shop,Temptation,Milk,120,0,120.0,1,120.0,Tourist,Office Treat,Cash,5
SAL01207,2024-11-16,11,November,Saturday,1,1,Diwali,25.6,Navalagund Circle,Medical + General,5 Star,Caramel,40,10,36.0,11,396.0,Working Professional,Gifting,Cash,4
SAL01208,2024-05-10,5,May,Friday,0,0,None,41.7,Kuvempu Nagar,Supermarket,Munch,Wafer,20,15,17.0,2,34.0,Homemaker,Birthday,Card,4
SAL01209,2024-07-21,7,July,Sunday,1,0,None,31.1,Ballari Camp,Supermarket,Amul Dark,Dark,99,0,99.0,4,396.0,Business Owner,Office Treat,UPI,4
SAL01210,2024-09-15,9,September,Sunday,1,1,Ganesh Chaturthi,31.2,Bellary Fort Area,Supermarket,KitKat,Wafer,50,0,50.0,13,650.0,Homemaker,Gifting,Cash,1
SAL01211,2024-03-02,3,March,Saturday,1,0,None,31.8,Kuvempu Nagar,Kirana Store,KitKat,Wafer,20,0,20.0,8,160.0,Business Owner,Regular Purchase,Cash,3
SAL01212,2024-07-17,7,July,Wednesday,0,0,None,30.5,Hospet Road,Sweet Shop,Amul Dark,Dark,99,0,99.0,3,297.0,Tourist,Self Reward,UPI,3
SAL01213,2024-01-16,1,January,Tuesday,0,1,Sankranti,25.0,Bellary Fort Area,Sweet Shop,Éclairs,Toffee,1,15,0.85,12,10.2,Business Owner,Office Treat,UPI,5
SAL01214,2024-07-13,7,July,Saturday,1,0,None,29.2,Bellary Fort Area,Kirana Store,Temptation,Milk,120,5,114.0,1,114.0,Tourist,Regular Purchase,UPI,5
SAL01215,2024-05-03,5,May,Friday,0,0,None,40.4,Bellary Fort Area,Kirana Store,Milkybar,White,20,10,18.0,2,36.0,Tourist,Office Treat,UPI,2
SAL01216,2024-12-16,12,December,Monday,0,1,Christmas,23.5,Kuvempu Nagar,Kirana Store,Éclairs,Toffee,5,15,4.25,10,42.5,Student,Self Reward,Cash,4
SAL01217,2024-10-01,10,October,Tuesday,0,1,Dasara,29.6,Gandhi Nagar,Bakery,Amul Dark,Dark,55,20,44.0,8,352.0,Tourist,Birthday,UPI,1
SAL01218,2024-11-03,11,November,Sunday,1,1,Diwali,26.3,Cantonment,Petrol Bunk Shop,5 Star,Caramel,10,20,8.0,10,80.0,Working Professional,Birthday,UPI,5
SAL01219,2024-01-23,1,January,Tuesday,0,1,Sankranti,25.2,Kudligi Road,Bakery,Amul Dark,Dark,99,0,99.0,11,1089.0,Working Professional,Office Treat,UPI,3
SAL01220,2024-11-05,11,November,Tuesday,0,1,Diwali,27.3,Bellary Fort Area,Sweet Shop,Milkybar,White,40,15,34.0,13,442.0,Business Owner,Regular Purchase,Cash,2
SAL01221,2024-08-30,8,August,Friday,0,1,Friendship Day,28.1,Ballari Camp,Medical + General,Bournville,Dark,50,5,47.5,11,522.5,Student,Regular Purchase,UPI,4
SAL01222,2024-05-04,5,May,Saturday,1,0,None,41.6,Santhepet,Kirana Store,Dairy Milk,Milk,20,5,19.0,3,57.0,Student,Self Reward,Cash,4
SAL01223,2024-05-14,5,May,Tuesday,0,0,None,39.9,Kuvempu Nagar,Supermarket,Amul Dark,Dark,99,0,99.0,1,99.0,Student,Self Reward,UPI,3
SAL01224,2024-12-25,12,December,Wednesday,0,1,Christmas,24.6,Navalagund Circle,Kirana Store,Éclairs,Toffee,1,0,1.0,10,10.0,Student,Self Reward,UPI,3
SAL01225,2024-05-04,5,May,Saturday,1,0,None,41.4,Kudligi Road,Supermarket,Temptation,Milk,120,0,120.0,9,1080.0,Business Owner,Gifting,UPI,5
SAL01226,2024-03-15,3,March,Friday,0,0,None,34.4,Cantonment,Sweet Shop,Éclairs,Toffee,1,0,1.0,12,12.0,Tourist,Gifting,Card,4
SAL01227,2024-08-09,8,August,Friday,0,1,Friendship Day,28.2,Navalagund Circle,Sweet Shop,Dairy Milk,Milk,20,15,17.0,10,170.0,Homemaker,Birthday,UPI,4
SAL01228,2024-09-17,9,September,Tuesday,0,1,Ganesh Chaturthi,31.6,Kuvempu Nagar,Petrol Bunk Shop,5 Star,Caramel,10,5,9.5,7,66.5,Tourist,Self Reward,Cash,1
SAL01229,2024-02-03,2,February,Saturday,1,0,None,29.2,Vijayanagar Colony,Supermarket,Dairy Milk,Milk,40,0,40.0,6,240.0,Homemaker,Birthday,Cash,4
SAL01230,2024-06-06,6,June,Thursday,0,0,None,36.4,Bellary Fort Area,Medical + General,Temptation,Milk,120,5,114.0,3,342.0,Tourist,Office Treat,Card,2
SAL01231,2024-09-07,9,September,Saturday,1,1,Ganesh Chaturthi,31.9,Jaganatha Pura,Medical + General,Amul Dark,Dark,55,0,55.0,9,495.0,Homemaker,Office Treat,Card,5
SAL01232,2024-10-16,10,October,Wednesday,0,1,Dasara,27.8,Hospet Road,Supermarket,Milkybar,White,40,15,34.0,11,374.0,Business Owner,Festival,UPI,5
SAL01233,2024-03-12,3,March,Tuesday,0,0,None,34.2,Vijayanagar Colony,Bakery,Munch,Wafer,20,0,20.0,6,120.0,Homemaker,Office Treat,UPI,4
SAL01234,2024-03-29,3,March,Friday,0,0,None,31.5,Vijayanagar Colony,Bakery,Munch,Wafer,5,15,4.25,3,12.75,Tourist,Office Treat,UPI,4
SAL01235,2024-07-19,7,July,Friday,0,0,None,30.9,Hospet Road,Medical + General,Temptation,Milk,120,0,120.0,4,480.0,Working Professional,Festival,Cash,5
SAL01236,2024-10-08,10,October,Tuesday,0,1,Dasara,30.9,Gandhi Nagar,Kirana Store,Munch,Wafer,10,10,9.0,12,108.0,Business Owner,Birthday,Cash,4
SAL01237,2024-05-16,5,May,Thursday,0,0,None,38.2,Ballari Camp,Petrol Bunk Shop,Temptation,Milk,80,0,80.0,3,240.0,Business Owner,Birthday,UPI,3
SAL01238,2024-07-04,7,July,Thursday,0,0,None,32.0,Gandhi Nagar,Kirana Store,KitKat,Wafer,20,0,20.0,6,120.0,Student,Self Reward,Cash,5
SAL01239,2024-12-17,12,December,Tuesday,0,1,Christmas,24.7,Gandhi Nagar,Petrol Bunk Shop,Amul Dark,Dark,55,0,55.0,10,550.0,Student,Regular Purchase,UPI,3
SAL01240,2024-04-22,4,April,Monday,0,1,Ugadi,37.5,Shivaji Nagar,Bakery,Éclairs,Toffee,5,0,5.0,13,65.0,Working Professional,Gifting,UPI,3
SAL01241,2024-11-11,11,November,Monday,0,1,Diwali,25.1,Santhepet,Kirana Store,Amul Dark,Dark,99,0,99.0,6,594.0,Business Owner,Regular Purchase,UPI,4
SAL01242,2024-03-25,3,March,Monday,0,0,None,34.6,Kudligi Road,Bakery,KitKat,Wafer,10,10,9.0,5,45.0,Working Professional,Office Treat,Cash,5
SAL01243,2024-08-16,8,August,Friday,0,1,Friendship Day,28.9,Cantonment,Kirana Store,Bournville,Dark,180,20,144.0,11,1584.0,Business Owner,Birthday,Cash,5
SAL01244,2024-01-12,1,January,Friday,0,1,Sankranti,26.2,Hospet Road,Supermarket,Temptation,Milk,120,10,108.0,7,756.0,Tourist,Festival,Cash,4
SAL01245,2024-08-14,8,August,Wednesday,0,1,Friendship Day,30.4,Navalagund Circle,Supermarket,KitKat,Wafer,50,0,50.0,14,700.0,Business Owner,Gifting,UPI,3
SAL01246,2024-05-28,5,May,Tuesday,0,0,None,41.6,Ballari Camp,Medical + General,Temptation,Milk,80,5,76.0,10,760.0,Tourist,Gifting,Cash,4
SAL01247,2024-07-14,7,July,Sunday,1,0,None,29.1,Ballari Camp,Petrol Bunk Shop,Temptation,Milk,120,0,120.0,5,600.0,Student,Birthday,Card,5
SAL01248,2024-05-13,5,May,Monday,0,0,None,39.9,Santhepet,Supermarket,Amul Dark,Dark,55,20,44.0,1,44.0,Student,Birthday,UPI,2
SAL01249,2024-03-22,3,March,Friday,0,0,None,31.4,Vijayanagar Colony,Medical + General,Dairy Milk,Milk,40,0,40.0,5,200.0,Student,Self Reward,Card,3
SAL01250,2024-08-11,8,August,Sunday,1,1,Friendship Day,29.1,Santhepet,Supermarket,Bournville,Dark,100,10,90.0,4,360.0,Working Professional,Self Reward,UPI,3
SAL01251,2024-08-28,8,August,Wednesday,0,1,Friendship Day,31.8,Santhepet,Supermarket,Dairy Milk,Milk,20,0,20.0,2,40.0,Tourist,Office Treat,UPI,4
SAL01252,2024-08-24,8,August,Saturday,1,1,Friendship Day,30.2,Navalagund Circle,Petrol Bunk Shop,5 Star,Caramel,10,20,8.0,19,152.0,Tourist,Gifting,Card,4
SAL01253,2024-01-11,1,January,Thursday,0,1,Sankranti,26.0,Gandhi Nagar,Sweet Shop,5 Star,Caramel,10,0,10.0,12,120.0,Student,Birthday,Cash,5
SAL01254,2024-10-20,10,October,Sunday,1,1,Dasara,30.1,Bellary Fort Area,Supermarket,Temptation,Milk,80,0,80.0,7,560.0,Student,Office Treat,UPI,3
SAL01255,2024-05-27,5,May,Monday,0,0,None,39.8,Bellary Fort Area,Petrol Bunk Shop,Bournville,Dark,180,15,153.0,4,612.0,Tourist,Office Treat,Cash,4
SAL01256,2024-11-06,11,November,Wednesday,0,1,Diwali,27.3,Vijayanagar Colony,Sweet Shop,Perk,Wafer,20,20,16.0,23,368.0,Business Owner,Gifting,Cash,3
SAL01257,2024-11-03,11,November,Sunday,1,1,Diwali,29.0,Hospet Road,Kirana Store,Amul Dark,Dark,99,5,94.05,9,846.45,Business Owner,Birthday,UPI,5
SAL01258,2024-04-20,4,April,Saturday,1,1,Ugadi,36.7,Kuvempu Nagar,Supermarket,Temptation,Milk,80,5,76.0,4,304.0,Homemaker,Birthday,Card,4
SAL01259,2024-08-26,8,August,Monday,0,1,Friendship Day,30.9,Navalagund Circle,Supermarket,Temptation,Milk,80,0,80.0,4,320.0,Business Owner,Regular Purchase,Card,2
SAL01260,2024-08-26,8,August,Monday,0,1,Friendship Day,31.6,Kuvempu Nagar,Sweet Shop,KitKat,Wafer,50,0,50.0,13,650.0,Homemaker,Festival,UPI,2
SAL01261,2024-06-18,6,June,Tuesday,0,0,None,33.8,Jaganatha Pura,Supermarket,Dairy Milk,Milk,10,0,10.0,6,60.0,Working Professional,Office Treat,Cash,4
SAL01262,2024-11-18,11,November,Monday,0,1,Diwali,27.1,Gandhi Nagar,Sweet Shop,Bournville,Dark,100,0,100.0,10,1000.0,Tourist,Birthday,Card,2
SAL01263,2024-09-21,9,September,Saturday,1,1,Ganesh Chaturthi,30.3,Bellary Fort Area,Sweet Shop,Bournville,Dark,180,0,180.0,14,2520.0,Student,Office Treat,UPI,4
SAL01264,2024-08-13,8,August,Tuesday,0,1,Friendship Day,30.9,Kuvempu Nagar,Bakery,5 Star,Caramel,10,5,9.5,11,104.5,Working Professional,Regular Purchase,UPI,1
SAL01265,2024-06-04,6,June,Tuesday,0,0,None,33.0,Santhepet,Supermarket,Bournville,Dark,180,10,162.0,4,648.0,Working Professional,Birthday,Cash,3
SAL01266,2024-04-17,4,April,Wednesday,0,1,Ugadi,35.0,Cantonment,Supermarket,Dairy Milk,Milk,40,15,34.0,7,238.0,Business Owner,Regular Purchase,UPI,2
SAL01267,2024-12-08,12,December,Sunday,1,1,Christmas,24.8,Navalagund Circle,Medical + General,Milkybar,White,20,15,17.0,15,255.0,Homemaker,Self Reward,Card,4
SAL01268,2024-12-07,12,December,Saturday,1,1,Christmas,25.7,Vijayanagar Colony,Medical + General,Éclairs,Toffee,10,5,9.5,8,76.0,Homemaker,Self Reward,Card,3
SAL01269,2024-09-17,9,September,Tuesday,0,1,Ganesh Chaturthi,29.2,Vijayanagar Colony,Sweet Shop,Dairy Milk,Milk,40,20,32.0,8,256.0,Homemaker,Regular Purchase,UPI,5
SAL01270,2024-05-07,5,May,Tuesday,0,0,None,39.9,Santhepet,Kirana Store,Éclairs,Toffee,10,10,9.0,4,36.0,Homemaker,Birthday,Card,3
SAL01271,2024-05-04,5,May,Saturday,1,0,None,38.6,Bellary Fort Area,Petrol Bunk Shop,KitKat,Wafer,20,5,19.0,4,76.0,Student,Birthday,UPI,5
SAL01272,2024-06-19,6,June,Wednesday,0,0,None,36.8,Cantonment,Bakery,Munch,Wafer,10,5,9.5,3,28.5,Business Owner,Birthday,UPI,5
SAL01273,2024-05-26,5,May,Sunday,1,0,None,39.0,Santhepet,Bakery,5 Star,Caramel,40,0,40.0,2,80.0,Homemaker,Self Reward,Cash,5
SAL01274,2024-01-05,1,January,Friday,0,1,Sankranti,24.6,Ballari Camp,Sweet Shop,KitKat,Wafer,50,0,50.0,6,300.0,Working Professional,Regular Purchase,UPI,3
SAL01275,2024-07-06,7,July,Saturday,1,0,None,31.7,Vijayanagar Colony,Bakery,Amul Dark,Dark,55,10,49.5,8,396.0,Student,Gifting,Cash,5
SAL01276,2024-11-10,11,November,Sunday,1,1,Diwali,25.0,Kudligi Road,Supermarket,Bournville,Dark,100,20,80.0,11,880.0,Student,Festival,Cash,3
SAL01277,2024-02-03,2,February,Saturday,1,0,None,28.8,Hospet Road,Supermarket,Éclairs,Toffee,1,0,1.0,6,6.0,Business Owner,Self Reward,UPI,5
SAL01278,2024-12-06,12,December,Friday,0,1,Christmas,23.7,Bellary Fort Area,Sweet Shop,Milkybar,White,40,20,32.0,9,288.0,Homemaker,Festival,Card,4
SAL01279,2024-04-17,4,April,Wednesday,0,1,Ugadi,36.0,Santhepet,Petrol Bunk Shop,5 Star,Caramel,10,0,10.0,9,90.0,Student,Regular Purchase,UPI,2
SAL01280,2024-02-07,2,February,Wednesday,0,0,None,28.1,Navalagund Circle,Petrol Bunk Shop,Milkybar,White,40,5,38.0,6,228.0,Working Professional,Office Treat,Cash,5
